# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.15.2

"amm::k::itemtype:-1,false,beef|", long, 0000000000001388
"amm::k::itemtype:-1,false,beetroot,beetroots|", long, 0000000000001388
"amm::k::itemtype:-1,false,beetroot_soup|", long, 0000000000001388
"amm::k::itemtype:-1,false,bell|", long, 0000000000001388
"amm::k::itemtype:-1,false,birch_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,birch_log|", long, 0000000000001388
"amm::k::itemtype:-1,false,birch_planks|", long, 0000000000001388
"amm::k::itemtype:-1,false,birch_sapling|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,black_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,black_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,black_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,black_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,blast_furnace|", long, 0000000000001388
"amm::k::itemtype:-1,false,blaze_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,blaze_rod|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,blue_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_ice|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_orchid|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,blue_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,blue_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,blue_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,bone_meal|", long, 0000000000001388
"amm::k::itemtype:-1,false,bone|", long, 0000000000001388
"amm::k::itemtype:-1,false,bow|", long, 0000000000001388
"amm::k::itemtype:-1,false,brain_coral_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,bread|", long, 0000000000000320
"amm::k::itemtype:-1,false,breeze_rod|", long, 0000000000001388
"amm::k::itemtype:-1,false,brewing_stand|", long, 0000000000001388
"amm::k::itemtype:-1,false,bricks|", long, 00000000000001F4
"amm::k::itemtype:-1,false,brick|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,brown_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_mushroom_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_mushroom|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,brown_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,brown_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,brown_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,brush|", long, 0000000000001388
"amm::k::itemtype:-1,false,bubble_coral_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,bucket|", long, 0000000000001388
"amm::k::itemtype:-1,false,cake|", long, 0000000000001388
"amm::k::itemtype:-1,false,calcite|", long, 0000000000001388
"amm::k::itemtype:-1,false,calibrated_sculk_sensor|", long, 0000000000001388
"amm::k::itemtype:-1,false,campfire|", long, 0000000000001388
"amm::k::itemtype:-1,false,carrot,carrots|", long, 0000000000001388
"amm::k::itemtype:-1,false,cartography_table|", long, 0000000000001388
"amm::k::itemtype:-1,false,cauldron|", long, 0000000000001388
"amm::k::itemtype:-1,false,chainmail_boots|", long, 0000000000001388
"amm::k::itemtype:-1,false,chainmail_chestplate|", long, 0000000000001388
"amm::k::itemtype:-1,false,chainmail_helmet|", long, 0000000000001388
"amm::k::itemtype:-1,false,chainmail_leggings|", long, 0000000000001388
"amm::k::itemtype:-1,false,charcoal|", long, 0000000000001388
"amm::k::itemtype:-1,false,cherry_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,cherry_log|", long, 0000000000001388
"amm::k::itemtype:-1,false,cherry_planks|", long, 0000000000001388
"amm::k::itemtype:-1,false,cherry_sapling|", long, 0000000000001388
"amm::k::itemtype:-1,false,chest_minecart|", long, 0000000000001388
"amm::k::itemtype:-1,false,chest|", long, 00000000000007D0
"amm::k::itemtype:-1,false,chicken|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_bookshelf|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_deepslate|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_quartz_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_red_sandstone|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_sandstone|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_stone_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,chiseled_tuff_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,chorus_fruit|", long, 0000000000001388
"amm::k::itemtype:-1,false,clay_ball|", long, 0000000000001388
"amm::k::itemtype:-1,false,clay|", long, 0000000000001388
"amm::k::itemtype:-1,false,clock|", long, 0000000000001388
"amm::k::itemtype:-1,false,coal_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,coal_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,coal|", long, 0000000000001388
"amm::k::itemtype:-1,false,coarse_dirt|", long, 0000000000001388
"amm::k::itemtype:-1,false,cobbled_deepslate|", long, 0000000000001388
"amm::k::itemtype:-1,false,cobblestone|", long, 0000000000000064
"amm::k::itemtype:-1,false,cobweb|", long, 0000000000001388
"amm::k::itemtype:-1,false,cod_bucket|", long, 0000000000001388
"amm::k::itemtype:-1,false,cod|", long, 0000000000001388
"amm::k::itemtype:-1,false,comparator|", long, 0000000000001388
"amm::k::itemtype:-1,false,compass|", long, 0000000000001388
"amm::k::itemtype:-1,false,conduit|", long, 0000000000001388
"amm::k::itemtype:-1,false,cooked_beef|", long, 00000000000005DC
"amm::k::itemtype:-1,false,cooked_chicken|", long, 0000000000001388
"amm::k::itemtype:-1,false,cooked_cod|", long, 0000000000001388
"amm::k::itemtype:-1,false,cooked_mutton|", long, 0000000000001388
"amm::k::itemtype:-1,false,cooked_porkchop|", long, 0000000000001388
"amm::k::itemtype:-1,false,cooked_rabbit|", long, 0000000000001388
"amm::k::itemtype:-1,false,cooked_salmon|", long, 0000000000001388
"amm::k::itemtype:-1,false,cookie|", long, 0000000000001388
"amm::k::itemtype:-1,false,copper_block|", long, 00000000000009C4
"amm::k::itemtype:-1,false,copper_bulb|", long, 0000000000001388
"amm::k::itemtype:-1,false,copper_grate|", long, 0000000000001388
"amm::k::itemtype:-1,false,copper_ingot|", long, 0000000000001388
"amm::k::itemtype:-1,false,copper_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,cornflower|", long, 0000000000001388
"amm::k::itemtype:-1,false,crafter|", long, 0000000000001388
"amm::k::itemtype:-1,false,crafting_table|", long, 00000000000003E8
"amm::k::itemtype:-1,false,crimson_hyphae|", long, 0000000000001388
"amm::k::itemtype:-1,false,crimson_planks|", long, 0000000000001388
"amm::k::itemtype:-1,false,crimson_stem|", long, 0000000000001388
"amm::k::itemtype:-1,false,crossbow|", long, 0000000000001388
"amm::k::itemtype:-1,false,crying_obsidian|", long, 0000000000001388
"amm::k::itemtype:-1,false,cut_copper|", long, 0000000000001388
"amm::k::itemtype:-1,false,cut_red_sandstone|", long, 0000000000001388
"amm::k::itemtype:-1,false,cut_sandstone|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,cyan_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,cyan_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,cyan_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,cyan_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,dandelion|", long, 0000000000001388
"amm::k::itemtype:-1,false,dark_oak_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,dark_oak_log|", long, 0000000000001388
"amm::k::itemtype:-1,false,dark_oak_planks|", long, 0000000000001388
"amm::k::itemtype:-1,false,dark_oak_sapling|", long, 0000000000001388
"amm::k::itemtype:-1,false,dark_prismarine|", long, 0000000000001388
"amm::k::itemtype:-1,false,daylight_detector|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_coal_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_copper_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_diamond_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_emerald_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_gold_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_iron_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_lapis_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_redstone_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,deepslate_tiles|", long, 0000000000001388
"amm::k::itemtype:-1,false,detector_rail|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_axe|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_boots|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_chestplate|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_helmet|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_hoe|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_leggings|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_ore|", long, 00000000000186A0
"amm::k::itemtype:-1,false,diamond_pickaxe|", long, 00000000000249F0
"amm::k::itemtype:-1,false,diamond_shovel|", long, 0000000000001388
"amm::k::itemtype:-1,false,diamond_sword|", long, 000000000001D4C0
"amm::k::itemtype:-1,false,diamond|", long, 000000000000EA60
"amm::k::itemtype:-1,false,diorite|", long, 0000000000001388
"amm::k::itemtype:-1,false,dirt|", long, 0000000000000064
"amm::k::itemtype:-1,false,dispenser|", long, 0000000000001388
"amm::k::itemtype:-1,false,dragon_breath|", long, 0000000000001388
"amm::k::itemtype:-1,false,dropper|", long, 0000000000001388
"amm::k::itemtype:-1,false,emerald_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,emerald_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,emerald|", long, 0000000000001388
"amm::k::itemtype:-1,false,enchanted_golden_apple|", long, 0000000000001388
"amm::k::itemtype:-1,false,enchanting_table|", long, 0000000000001388
"amm::k::itemtype:-1,false,end_rod|", long, 0000000000001388
"amm::k::itemtype:-1,false,end_stone_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,end_stone|", long, 0000000000001388
"amm::k::itemtype:-1,false,ender_chest|", long, 0000000000001388
"amm::k::itemtype:-1,false,ender_eye|", long, 0000000000001388
"amm::k::itemtype:-1,false,ender_pearl|", long, 0000000000002710
"amm::k::itemtype:-1,false,exposed_copper_bulb|", long, 0000000000001388
"amm::k::itemtype:-1,false,exposed_copper_grate|", long, 0000000000001388
"amm::k::itemtype:-1,false,exposed_copper|", long, 0000000000001388
"amm::k::itemtype:-1,false,exposed_cut_copper|", long, 0000000000001388
"amm::k::itemtype:-1,false,feather|", long, 0000000000001388
"amm::k::itemtype:-1,false,fermented_spider_eye|", long, 0000000000001388
"amm::k::itemtype:-1,false,fern|", long, 0000000000001388
"amm::k::itemtype:-1,false,fire_charge|", long, 0000000000001388
"amm::k::itemtype:-1,false,fire_coral_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,fishing_rod|", long, 0000000000001388
"amm::k::itemtype:-1,false,flint_and_steel|", long, 0000000000001388
"amm::k::itemtype:-1,false,flint|", long, 0000000000001388
"amm::k::itemtype:-1,false,flowering_azalea_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,furnace|", long, 00000000000005DC
"amm::k::itemtype:-1,false,ghast_tear|", long, 0000000000001388
"amm::k::itemtype:-1,false,glow_berries|", long, 0000000000001388
"amm::k::itemtype:-1,false,glow_ink_sac|", long, 0000000000001388
"amm::k::itemtype:-1,false,glow_item_frame|", long, 0000000000001388
"amm::k::itemtype:-1,false,glowstone_dust|", long, 0000000000001388
"amm::k::itemtype:-1,false,glowstone|", long, 0000000000001388
"amm::k::itemtype:-1,false,gold_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,gold_ingot|", long, 0000000000001770
"amm::k::itemtype:-1,false,gold_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,golden_apple|", long, 0000000000003A98
"amm::k::itemtype:-1,false,golden_axe|", long, 0000000000001388
"amm::k::itemtype:-1,false,golden_carrot|", long, 0000000000001388
"amm::k::itemtype:-1,false,golden_hoe|", long, 0000000000001388
"amm::k::itemtype:-1,false,golden_pickaxe|", long, 0000000000001388
"amm::k::itemtype:-1,false,golden_shovel|", long, 0000000000001388
"amm::k::itemtype:-1,false,golden_sword|", long, 0000000000001388
"amm::k::itemtype:-1,false,granite|", long, 0000000000001388
"amm::k::itemtype:-1,false,grass_block|", long, 00000000000000C8
"amm::k::itemtype:-1,false,gravel|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,gray_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,gray_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,gray_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,gray_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,green_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,green_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,green_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,green_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,green_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,green_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,green_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,green_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,green_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,green_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,grindstone|", long, 0000000000001388
"amm::k::itemtype:-1,false,gunpowder|", long, 0000000000001388
"amm::k::itemtype:-1,false,heart_of_the_sea|", long, 0000000000001388
"amm::k::itemtype:-1,false,heavy_core|", long, 0000000000001388
"amm::k::itemtype:-1,false,heavy_weighted_pressure_plate|", long, 0000000000001388
"amm::k::itemtype:-1,false,honey_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,honey_bottle|", long, 0000000000001388
"amm::k::itemtype:-1,false,hopper|", long, 0000000000001388
"amm::k::itemtype:-1,false,horn_coral_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,ice|", long, 0000000000001388
"amm::k::itemtype:-1,false,ink_sac|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_axe|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_boots|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_chestplate|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_door|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_helmet|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_hoe|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_ingot|", long, 0000000000000BB8
"amm::k::itemtype:-1,false,iron_leggings|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_ore|", long, 0000000000000FA0
"amm::k::itemtype:-1,false,iron_pickaxe|", long, 0000000000002710
"amm::k::itemtype:-1,false,iron_shovel|", long, 0000000000001388
"amm::k::itemtype:-1,false,iron_sword|", long, 0000000000001F40
"amm::k::itemtype:-1,false,iron_trapdoor|", long, 0000000000001388
"amm::k::itemtype:-1,false,item_frame|", long, 0000000000001388
"amm::k::itemtype:-1,false,jack_o_lantern|", long, 0000000000001388
"amm::k::itemtype:-1,false,jukebox|", long, 0000000000001388
"amm::k::itemtype:-1,false,jungle_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,jungle_log|", long, 0000000000001388
"amm::k::itemtype:-1,false,jungle_planks|", long, 0000000000001388
"amm::k::itemtype:-1,false,jungle_sapling|", long, 0000000000001388
"amm::k::itemtype:-1,false,kelp|", long, 0000000000001388
"amm::k::itemtype:-1,false,lantern|", long, 0000000000001388
"amm::k::itemtype:-1,false,lapis_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,lapis_lazuli|", long, 0000000000001388
"amm::k::itemtype:-1,false,lapis_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,large_fern|", long, 0000000000001388
"amm::k::itemtype:-1,false,lava_bucket|", long, 0000000000001388
"amm::k::itemtype:-1,false,lead|", long, 0000000000001388
"amm::k::itemtype:-1,false,leather_boots|", long, 0000000000001388
"amm::k::itemtype:-1,false,leather_chestplate|", long, 0000000000001388
"amm::k::itemtype:-1,false,leather_helmet|", long, 0000000000001388
"amm::k::itemtype:-1,false,leather_leggings|", long, 0000000000001388
"amm::k::itemtype:-1,false,leather|", long, 0000000000001388
"amm::k::itemtype:-1,false,lectern|", long, 0000000000001388
"amm::k::itemtype:-1,false,lever|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,light_blue_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_blue_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,light_blue_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,light_blue_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,light_gray_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_gray_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_gray_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_gray_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,light_gray_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_gray_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_gray_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,light_gray_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,light_gray_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,light_gray_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,light_weighted_pressure_plate|", long, 0000000000001388
"amm::k::itemtype:-1,false,lilac|", long, 0000000000001388
"amm::k::itemtype:-1,false,lily_of_the_valley|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,lime_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,lime_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,lime_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,lime_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,lingering_potion|", long, 0000000000001388
"amm::k::itemtype:-1,false,lodestone|", long, 0000000000001388
"amm::k::itemtype:-1,false,loom|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_carpet|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_concrete_powder|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_concrete|", long, 0000000000000320
"amm::k::itemtype:-1,false,magenta_glazed_terracotta|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_shulker_box|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_stained_glass_pane|", long, 0000000000001388
"amm::k::itemtype:-1,false,magenta_stained_glass|", long, 00000000000003E8
"amm::k::itemtype:-1,false,magenta_terracotta|", long, 0000000000000258
"amm::k::itemtype:-1,false,magenta_wool|", long, 00000000000001F4
"amm::k::itemtype:-1,false,magma_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,magma_cream|", long, 0000000000001388
"amm::k::itemtype:-1,false,mangrove_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,mangrove_log|", long, 0000000000001388
"amm::k::itemtype:-1,false,mangrove_planks|", long, 0000000000001388
"amm::k::itemtype:-1,false,mangrove_propagule|", long, 0000000000001388
"amm::k::itemtype:-1,false,melon_slice|", long, 0000000000001388
"amm::k::itemtype:-1,false,milk_bucket|", long, 0000000000001388
"amm::k::itemtype:-1,false,minecart|", long, 0000000000001388
"amm::k::itemtype:-1,false,moss_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,mossy_cobblestone|", long, 0000000000001388
"amm::k::itemtype:-1,false,mossy_stone_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,mud_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,mud|", long, 0000000000001388
"amm::k::itemtype:-1,false,mushroom_stew|", long, 0000000000001388
"amm::k::itemtype:-1,false,mutton|", long, 0000000000001388
"amm::k::itemtype:-1,false,mycelium|", long, 0000000000001388
"amm::k::itemtype:-1,false,nautilus_shell|", long, 0000000000001388
"amm::k::itemtype:-1,false,nether_bricks|", long, 0000000000001388
"amm::k::itemtype:-1,false,nether_brick|", long, 0000000000001388
"amm::k::itemtype:-1,false,nether_quartz_ore|", long, 0000000000001388
"amm::k::itemtype:-1,false,nether_wart|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_axe|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_boots|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_chestplate|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_helmet|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_hoe|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_ingot|", long, 00000000000C3500
"amm::k::itemtype:-1,false,netherite_leggings|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_pickaxe|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_scrap|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_shovel|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherite_sword|", long, 0000000000001388
"amm::k::itemtype:-1,false,netherrack|", long, 0000000000001388
"amm::k::itemtype:-1,false,note_block|", long, 0000000000001388
"amm::k::itemtype:-1,false,oak_button|", long, 0000000000001388
"amm::k::itemtype:-1,false,oak_door|", long, 0000000000001388
"amm::k::itemtype:-1,false,oak_leaves|", long, 0000000000001388
"amm::k::itemtype:-1,false,oak_log|", long, 00000000000003E8
"amm::k::itemtype:-1,false,oak_planks|", long, 000000000000012C
"amm::k::itemtype:-1,false,oak_pressure_plate|", long, 0000000000001388
"amm::k::itemtype:-1,false,oak_sapling|", long, 0000000000001388
"amm::k::itemtype:-1,false,oak_trapdoor|", long, 0000000000001388
"amm::k::itemtype:-1,false,observer|", long, 0000000000001388
"amm::k::itemtype:-1,false,obsidian|", long, 0000000000001388
"amm::k::itemtype:-1,false,orange_candle|", long, 0000000000001388
"amm::k::itemtype:-1,false,orange_carpet|", long, 0000000000001388
